Date,Time,Currency,Mean-value,Buy,Sell
2016-10-11,12:00:00 AM,US DOLLAR,101.28,101.19,101.38
2016-10-13,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-10-13,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-10-13,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-10-13,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-10-13,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-10-15,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-10-16,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-10-17,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-10-18,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-10-19,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-10-19,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-11-01,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-11-01,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-11-01,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-11-01,12:00:00 AM,US DOLLAR,101.3,101.2,101.39
2016-11-09,12:00:00 AM,US DOLLAR,101.72,101.62,101.82
2016-11-10,12:00:00 AM,US DOLLAR,101.7,101.6,101.8
2016-11-11,12:00:00 AM,US DOLLAR,101.7,101.61,101.8
2016-11-14,12:00:00 AM,US DOLLAR,101.74,101.64,101.84
2016-11-15,12:00:00 AM,US DOLLAR,101.77,101.67,101.86
2016-11-16,12:00:00 AM,US DOLLAR,101.77,101.67,101.87
2016-11-17,12:00:00 AM,US DOLLAR,101.85,101.75,101.95
2016-11-18,12:00:00 AM,US DOLLAR,101.83,101.73,101.93
2016-11-21,12:00:00 AM,US DOLLAR,101.84,101.75,101.94
2016-11-22,12:00:00 AM,US DOLLAR,101.86,101.76,101.96
2016-11-23,12:00:00 AM,US DOLLAR,101.85,101.75,101.95
2016-11-24,12:00:00 AM,US DOLLAR,101.86,101.76,101.96
2016-11-24,12:00:00 AM,US DOLLAR,101.86,101.76,101.96
2016-11-23,12:00:00 AM,US DOLLAR,101.85,101.75,101.95
2016-11-28,12:00:00 AM,US DOLLAR,101.89,101.79,101.99
2016-11-28,12:00:00 AM,US DOLLAR,101.89,101.79,101.99
2016-11-29,12:00:00 AM,US DOLLAR,101.88,101.78,101.98
2016-11-30,12:00:00 AM,US DOLLAR,101.88,101.78,101.97
2016-12-01,12:00:00 AM,US DOLLAR,101.85,101.75,101.95
2016-12-02,12:00:00 AM,US DOLLAR,101.86,101.76,101.95
2016-12-05,12:00:00 AM,US DOLLAR,101.87,101.77,101.97
2016-12-06,12:00:00 AM,US DOLLAR,101.87,101.77,101.97
2016-12-07,12:00:00 AM,US DOLLAR,101.91,101.81,102.01
2016-12-08,12:00:00 AM,US DOLLAR,101.97,101.88,102.07
2016-12-09,12:00:00 AM,US DOLLAR,101.97,101.87,102.07
2016-12-13,12:00:00 AM,US DOLLAR,102.08,101.98,102.18
2016-12-14,12:00:00 AM,US DOLLAR,102.1,102.0,102.2
2016-12-15,12:00:00 AM,US DOLLAR,102.1,102.0,102.2
2016-12-16,12:00:00 AM,US DOLLAR,102.19,102.09,102.29
2016-12-19,12:00:00 AM,US DOLLAR,102.2,102.1,102.3
2016-12-20,12:00:00 AM,US DOLLAR,102.24,102.14,102.34
2016-12-20,12:00:00 AM,US DOLLAR,102.24,102.14,102.34
2016-12-21,12:00:00 AM,US DOLLAR,102.3,102.21,102.4
2016-12-22,12:00:00 AM,US DOLLAR,102.35,102.25,102.45
2016-12-23,12:00:00 AM,US DOLLAR,102.36,102.26,102.46
2016-12-28,12:00:00 AM,US DOLLAR,102.36,102.26,102.46
2016-12-29,12:00:00 AM,US DOLLAR,102.44,102.34,102.54
2016-12-30,12:00:00 AM,US DOLLAR,102.49,102.39,102.58
2017-01-03,12:00:00 AM,US DOLLAR,102.56,102.46,102.66
2017-01-03,12:00:00 AM,US DOLLAR,102.56,102.46,102.66
2017-01-04,12:00:00 AM,US DOLLAR,102.81,102.72,102.91
2017-01-05,12:00:00 AM,US DOLLAR,103.47,103.37,103.57
2017-01-06,12:00:00 AM,US DOLLAR,103.61,103.51,103.71
2017-01-09,12:00:00 AM,US DOLLAR,103.66,103.56,103.76
2017-01-10,12:00:00 AM,US DOLLAR,103.81,103.71,103.91
2017-01-11,12:00:00 AM,US DOLLAR,103.84,103.74,103.94
2017-01-12,12:00:00 AM,US DOLLAR,103.83,103.73,103.93
2017-01-13,12:00:00 AM,US DOLLAR,103.88,103.78,103.98
2017-01-16,12:00:00 AM,US DOLLAR,103.92,103.79,104.04
2017-01-17,12:00:00 AM,US DOLLAR,103.93,103.83,104.03
2017-01-18,12:00:00 AM,US DOLLAR,103.96,103.86,104.06
2017-01-19,12:00:00 AM,US DOLLAR,103.95,103.85,104.05
2017-01-20,12:00:00 AM,US DOLLAR,103.83,103.73,103.93
2017-01-23,12:00:00 AM,US DOLLAR,103.8,103.7,103.9
2017-01-24,12:00:00 AM,US DOLLAR,103.95,103.85,104.05
2017-01-25,12:00:00 AM,US DOLLAR,103.99,103.89,104.09
2017-01-26,12:00:00 AM,US DOLLAR,104.0,103.9,104.1
2017-01-27,12:00:00 AM,US DOLLAR,103.96,103.86,104.06
2017-01-30,12:00:00 AM,US DOLLAR,103.97,103.87,104.07
2017-01-31,12:00:00 AM,US DOLLAR,103.96,103.86,104.06
2017-02-01,12:00:00 AM,US DOLLAR,103.86,103.76,103.96
2017-02-02,12:00:00 AM,US DOLLAR,103.82,103.72,103.92
2017-02-03,12:00:00 AM,US DOLLAR,103.81,103.71,103.91
2017-02-06,12:00:00 AM,US DOLLAR,103.76,103.66,103.86
2017-02-07,12:00:00 AM,US DOLLAR,103.69,103.59,103.79
2017-02-08,12:00:00 AM,US DOLLAR,103.7,103.6,103.8
2017-02-09,12:00:00 AM,US DOLLAR,103.7,103.6,103.8
2017-02-10,12:00:00 AM,US DOLLAR,103.53,103.43,103.63
2017-02-13,12:00:00 AM,US DOLLAR,103.63,103.53,103.73
2017-02-13,12:00:00 AM,US DOLLAR,103.63,103.53,103.73
2017-02-14,12:00:00 AM,US DOLLAR,103.67,103.57,103.77
2017-02-15,12:00:00 AM,US DOLLAR,103.66,103.56,103.76
2017-02-16,12:00:00 AM,US DOLLAR,103.65,103.55,103.75
2017-02-17,12:00:00 AM,US DOLLAR,103.65,103.55,103.75
2017-02-20,12:00:00 AM,US DOLLAR,103.62,103.52,103.72
2017-02-21,12:00:00 AM,US DOLLAR,103.58,103.48,103.68
2017-02-22,12:00:00 AM,US DOLLAR,103.58,103.48,103.68
2017-02-22,12:00:00 AM,US DOLLAR,103.58,103.48,103.68
2017-02-23,12:00:00 AM,US DOLLAR,103.59,103.49,103.69
2017-02-24,12:00:00 AM,US DOLLAR,103.55,103.45,103.65
2017-02-27,12:00:00 AM,US DOLLAR,103.47,103.37,103.57
2017-02-28,12:00:00 AM,US DOLLAR,103.34,103.24,103.44
2017-03-01,12:00:00 AM,US DOLLAR,102.98,102.88,103.08
2017-03-02,12:00:00 AM,US DOLLAR,102.83,102.73,102.93
2017-03-03,12:00:00 AM,US DOLLAR,102.88,102.78,102.98
2017-03-06,12:00:00 AM,US DOLLAR,102.65,102.55,102.75
2017-03-07,12:00:00 AM,US DOLLAR,102.64,102.54,102.74
2017-03-08,12:00:00 AM,US DOLLAR,102.62,102.52,102.72
2017-03-09,12:00:00 AM,US DOLLAR,102.56,102.46,102.66
2017-03-10,12:00:00 AM,US DOLLAR,102.56,102.46,102.66
2017-03-13,12:00:00 AM,US DOLLAR,102.62,102.52,102.72
2017-03-14,12:00:00 AM,US DOLLAR,102.67,102.57,102.77
2017-03-15,12:00:00 AM,US DOLLAR,102.81,102.71,102.91
2017-03-16,12:00:00 AM,US DOLLAR,102.89,102.79,102.99
2017-03-17,12:00:00 AM,US DOLLAR,103.03,102.93,103.13
2017-03-20,12:00:00 AM,US DOLLAR,103.11,103.01,103.21
2017-03-21,12:00:00 AM,US DOLLAR,103.11,103.01,103.21
2017-03-22,12:00:00 AM,US DOLLAR,103.11,103.01,103.21
2017-03-23,12:00:00 AM,US DOLLAR,102.9,102.8,103.0
2017-03-24,12:00:00 AM,US DOLLAR,102.95,102.85,103.05
2017-03-27,12:00:00 AM,US DOLLAR,102.91,102.81,103.01
2017-03-28,12:00:00 AM,US DOLLAR,102.71,102.91,102.81
2017-03-29,12:00:00 AM,US DOLLAR,102.95,102.85,103.05
2017-03-30,12:00:00 AM,US DOLLAR,103.02,102.92,103.12
2017-03-31,12:00:00 AM,US DOLLAR,103.0,102.9,103.1
2017-04-03,12:00:00 AM,US DOLLAR,103.1,103.0,103.2
2017-04-04,12:00:00 AM,US DOLLAR,103.19,103.09,103.29
2017-04-05,12:00:00 AM,US DOLLAR,103.24,103.14,103.34
2017-04-06,12:00:00 AM,US DOLLAR,103.28,103.18,103.38
2017-04-07,12:00:00 AM,US DOLLAR,103.44,103.34,103.54
2017-04-10,12:00:00 AM,US DOLLAR,103.39,103.29,103.49
2017-04-11,12:00:00 AM,US DOLLAR,103.44,103.34,103.54
2017-04-12,12:00:00 AM,US DOLLAR,103.42,103.32,103.52
2017-04-13,12:00:00 AM,US DOLLAR,103.41,103.31,103.51
2017-04-18,12:00:00 AM,US DOLLAR,103.36,103.26,103.46
2017-04-19,12:00:00 AM,US DOLLAR,103.43,103.33,103.53
2017-04-20,12:00:00 AM,US DOLLAR,103.41,103.31,103.51
2017-04-21,12:00:00 AM,US DOLLAR,103.38,103.28,103.48
2017-04-24,12:00:00 AM,US DOLLAR,103.32,103.22,103.43
2017-04-25,12:00:00 AM,US DOLLAR,103.27,103.17,103.37
2017-04-26,12:00:00 AM,US DOLLAR,103.27,103.17,103.37
2017-04-27,12:00:00 AM,US DOLLAR,103.28,103.18,103.38
2017-04-28,12:00:00 AM,US DOLLAR,103.22,103.12,103.32
2017-05-02,12:00:00 AM,US DOLLAR,103.15,103.05,103.25
2017-05-03,12:00:00 AM,US DOLLAR,103.1,103.0,103.2
2017-05-04,12:00:00 AM,US DOLLAR,103.09,102.99,103.19
2017-05-05,12:00:00 AM,US DOLLAR,103.14,103.04,103.25
2017-05-08,12:00:00 AM,US DOLLAR,103.14,103.04,103.24
2017-05-09,12:00:00 AM,US DOLLAR,103.18,103.08,103.28
2017-05-10,12:00:00 AM,US DOLLAR,103.2,103.1,103.3
2017-05-11,12:00:00 AM,US DOLLAR,103.32,103.22,103.41
2017-05-12,12:00:00 AM,US DOLLAR,103.38,103.28,103.48
2017-05-15,12:00:00 AM,US DOLLAR,103.22,103.12,103.32
2017-05-16,12:00:00 AM,US DOLLAR,103.23,103.14,103.32
2017-05-17,12:00:00 AM,US DOLLAR,103.35,103.25,103.45
2017-05-18,12:00:00 AM,US DOLLAR,103.34,103.24,103.44
2017-05-19,12:00:00 AM,US DOLLAR,103.34,103.24,103.44
2017-05-22,12:00:00 AM,US DOLLAR,103.31,103.21,103.4
2017-05-23,12:00:00 AM,US DOLLAR,103.29,103.19,103.39
2017-05-24,12:00:00 AM,US DOLLAR,103.3,103.2,103.4
2017-05-25,12:00:00 AM,US DOLLAR,103.3,103.2,103.4
2017-05-26,12:00:00 AM,US DOLLAR,103.31,103.21,103.41
2017-05-29,12:00:00 AM,US DOLLAR,103.34,103.24,103.44
2017-05-30,12:00:00 AM,US DOLLAR,103.36,103.26,103.46
2017-05-31,12:00:00 AM,US DOLLAR,103.38,103.28,103.48
2017-06-02,12:00:00 AM,US DOLLAR,103.35,103.26,103.45
2017-06-05,12:00:00 AM,US DOLLAR,103.33,103.23,103.43
2017-06-06,12:00:00 AM,US DOLLAR,103.36,103.26,103.46
2017-06-07,12:00:00 AM,US DOLLAR,103.35,103.25,103.44
2017-06-08,12:00:00 AM,US DOLLAR,103.32,103.22,103.42
2017-06-09,12:00:00 AM,US DOLLAR,103.32,103.23,103.41
2017-06-12,12:00:00 AM,US DOLLAR,103.32,103.22,103.42
2017-06-13,12:00:00 AM,US DOLLAR,103.34,103.25,103.43
2017-06-14,12:00:00 AM,US DOLLAR,103.37,103.27,103.47
2017-06-15,12:00:00 AM,US DOLLAR,103.41,103.31,103.51
2017-06-16,12:00:00 AM,US DOLLAR,103.55,103.46,103.65
2017-06-19,12:00:00 AM,US DOLLAR,103.58,103.48,103.67
2017-06-20,12:00:00 AM,US DOLLAR,103.62,103.52,103.72
2017-06-21,12:00:00 AM,US DOLLAR,103.62,103.52,103.72
2017-06-22,12:00:00 AM,US DOLLAR,103.63,103.53,103.73
2017-06-23,12:00:00 AM,US DOLLAR,103.63,103.53,103.73
2017-06-27,12:00:00 AM,US DOLLAR,103.67,103.57,103.77
2017-06-28,12:00:00 AM,US DOLLAR,103.67,103.57,103.77
2017-06-28,12:00:00 AM,US DOLLAR,103.67,103.57,103.77
2017-06-29,12:00:00 AM,US DOLLAR,103.68,103.58,103.78
2017-06-30,12:00:00 AM,US DOLLAR,103.71,103.61,103.81
2017-07-03,12:00:00 AM,US DOLLAR,103.72,103.62,103.82
2017-07-04,12:00:00 AM,US DOLLAR,103.81,103.71,103.91
2017-07-05,12:00:00 AM,US DOLLAR,103.77,103.67,103.87
2017-07-06,12:00:00 AM,US DOLLAR,103.78,103.68,103.88
2017-07-07,12:00:00 AM,US DOLLAR,103.84,103.74,103.94
2017-07-10,12:00:00 AM,US DOLLAR,103.84,103.74,103.94
2017-07-11,12:00:00 AM,US DOLLAR,103.92,103.82,104.02
2017-07-12,12:00:00 AM,US DOLLAR,104.02,103.92,104.12
2017-07-13,12:00:00 AM,US DOLLAR,103.93,103.83,104.03
2017-07-14,12:00:00 AM,US DOLLAR,103.89,103.79,103.99
2017-07-17,12:00:00 AM,US DOLLAR,103.91,103.81,104.01
2017-07-18,12:00:00 AM,US DOLLAR,103.91,103.81,104.01
2017-07-19,12:00:00 AM,US DOLLAR,103.93,103.83,104.03
2017-07-20,12:00:00 AM,US DOLLAR,103.95,103.85,104.05
2017-07-21,12:00:00 AM,US DOLLAR,103.84,103.74,103.94
2017-07-24,12:00:00 AM,US DOLLAR,103.87,103.77,103.97
2017-07-25,12:00:00 AM,US DOLLAR,103.88,103.78,103.98
2017-07-27,12:00:00 AM,US DOLLAR,103.9,103.8,104.0
2017-07-28,12:00:00 AM,US DOLLAR,103.91,103.81,104.01
2017-07-31,12:00:00 AM,US DOLLAR,103.91,103.81,104.01
2017-08-01,12:00:00 AM,US DOLLAR,103.92,103.82,104.01
2017-08-02,12:00:00 AM,US DOLLAR,103.87,103.78,103.97
2017-08-03,12:00:00 AM,US DOLLAR,103.86,103.76,103.96
2017-08-04,12:00:00 AM,US DOLLAR,103.87,103.77,103.97
2017-08-07,12:00:00 AM,US DOLLAR,103.89,103.79,103.99
2017-08-09,12:00:00 AM,US DOLLAR,103.9,103.8,104.0
2017-08-10,12:00:00 AM,US DOLLAR,103.9,103.8,104.0
2017-08-11,12:00:00 AM,US DOLLAR,103.9,103.8,104.0
2017-08-14,12:00:00 AM,US DOLLAR,103.87,103.77,103.97
2017-08-15,12:00:00 AM,US DOLLAR,103.76,103.66,103.86
2017-08-16,12:00:00 AM,US DOLLAR,103.75,103.65,103.85
2017-08-17,12:00:00 AM,US DOLLAR,103.7,103.6,103.8
2017-08-18,12:00:00 AM,US DOLLAR,103.39,103.29,103.49
2017-08-21,12:00:00 AM,US DOLLAR,103.22,103.12,103.32
2017-08-22,12:00:00 AM,US DOLLAR,103.1,103.0,103.2
2017-08-23,12:00:00 AM,US DOLLAR,103.18,103.08,103.28
2017-08-24,12:00:00 AM,US DOLLAR,103.24,103.14,103.34
2017-08-25,12:00:00 AM,US DOLLAR,103.25,103.16,103.35
2017-08-28,12:00:00 AM,US DOLLAR,103.16,103.06,103.26
2017-08-29,12:00:00 AM,US DOLLAR,103.17,103.07,103.27
2017-08-30,12:00:00 AM,US DOLLAR,103.18,103.09,103.28
2017-08-31,12:00:00 AM,US DOLLAR,103.14,103.04,103.24
2017-09-01,12:00:00 AM,US DOLLAR,102.81,102.71,102.91
2017-09-04,12:00:00 AM,US DOLLAR,103.16,103.06,103.27
2017-09-05,12:00:00 AM,US DOLLAR,103.23,103.13,103.33
2017-09-06,12:00:00 AM,US DOLLAR,103.25,103.15,103.35
2017-09-07,12:00:00 AM,US DOLLAR,103.24,103.14,103.34
2017-09-07,12:00:00 AM,US DOLLAR,103.24,103.14,103.34
2017-09-08,12:00:00 AM,US DOLLAR,103.16,103.06,103.26
2017-09-11,12:00:00 AM,US DOLLAR,102.89,102.79,102.99
2017-09-12,12:00:00 AM,US DOLLAR,102.7,102.6,102.8
2017-09-13,12:00:00 AM,US DOLLAR,102.88,102.78,102.98
2017-09-14,12:00:00 AM,US DOLLAR,102.87,102.77,102.97
2017-09-15,12:00:00 AM,US DOLLAR,102.85,102.75,102.95
2017-09-18,12:00:00 AM,US DOLLAR,103.03,102.93,103.13
2017-09-19,12:00:00 AM,US DOLLAR,103.14,103.04,103.24
2017-09-20,12:00:00 AM,US DOLLAR,103.28,103.18,103.38
2017-09-21,12:00:00 AM,US DOLLAR,103.32,103.22,103.42
2017-09-22,12:00:00 AM,US DOLLAR,103.29,103.19,103.39
2017-09-25,12:00:00 AM,US DOLLAR,103.26,103.16,103.36
2017-09-26,12:00:00 AM,US DOLLAR,103.27,103.17,103.37
2017-09-27,12:00:00 AM,US DOLLAR,103.34,103.24,103.44
2017-09-28,12:00:00 AM,US DOLLAR,103.34,103.24,103.44
2017-09-29,12:00:00 AM,US DOLLAR,103.25,103.15,103.35
2017-10-02,12:00:00 AM,US DOLLAR,103.22,103.12,103.32
2017-10-03,12:00:00 AM,US DOLLAR,103.22,103.12,103.31
2017-10-04,12:00:00 AM,US DOLLAR,103.31,103.21,103.41
2017-10-05,12:00:00 AM,US DOLLAR,103.31,103.21,103.41
2017-10-06,12:00:00 AM,US DOLLAR,103.21,103.11,103.31
2017-10-09,12:00:00 AM,US DOLLAR,103.22,103.13,103.32
2017-10-10,12:00:00 AM,US DOLLAR,103.27,103.17,103.37
2017-10-11,12:00:00 AM,US DOLLAR,103.22,103.12,103.32
2017-10-12,12:00:00 AM,US DOLLAR,103.3,103.2,103.4
2017-10-12,12:00:00 AM,US DOLLAR,103.3,103.2,103.4
2017-10-13,12:00:00 AM,US DOLLAR,103.28,103.18,103.38
2017-10-16,12:00:00 AM,US DOLLAR,103.28,103.18,103.38
2017-10-17,12:00:00 AM,US DOLLAR,103.3,103.2,103.4
2017-10-18,12:00:00 AM,US DOLLAR,103.36,103.26,103.46
2017-10-19,12:00:00 AM,US DOLLAR,103.42,103.32,103.52
2017-10-23,12:00:00 AM,US DOLLAR,103.55,103.45,103.65
2017-10-24,12:00:00 AM,US DOLLAR,103.7,103.6,103.8
2017-10-27,12:00:00 AM,US DOLLAR,103.81,103.71,103.91
2017-10-30,12:00:00 AM,US DOLLAR,103.69,103.59,103.79
2017-10-30,12:00:00 AM,US DOLLAR,103.69,103.59,103.79
2017-10-31,12:00:00 AM,US DOLLAR,103.69,103.59,103.79
2017-11-01,12:00:00 AM,US DOLLAR,103.75,103.65,103.85
2017-11-02,12:00:00 AM,US DOLLAR,103.79,103.69,103.89
2017-11-03,12:00:00 AM,US DOLLAR,103.74,103.64,103.84
2017-11-06,12:00:00 AM,US DOLLAR,103.66,103.56,103.76
2017-11-07,12:00:00 AM,US DOLLAR,103.62,103.52,103.72
2017-11-08,12:00:00 AM,US DOLLAR,103.61,103.51,103.71
2017-11-09,12:00:00 AM,US DOLLAR,103.6,103.5,103.7
2017-11-10,12:00:00 AM,US DOLLAR,103.59,103.49,103.69
2017-11-12,12:00:00 AM,US DOLLAR,103.58,103.48,103.68
2017-11-14,12:00:00 AM,US DOLLAR,103.59,103.49,103.69
2017-11-13,12:00:00 AM,US DOLLAR,103.58,103.48,103.68
2017-11-15,12:00:00 AM,US DOLLAR,103.68,103.58,103.78
2017-11-16,12:00:00 AM,US DOLLAR,103.74,103.64,103.84
2017-11-17,12:00:00 AM,US DOLLAR,103.69,103.59,103.79
2017-11-20,12:00:00 AM,US DOLLAR,103.79,103.69,103.89
2017-11-21,12:00:00 AM,US DOLLAR,103.6,103.5,103.7
2017-11-22,12:00:00 AM,US DOLLAR,103.36,103.26,103.46
2017-11-23,12:00:00 AM,US DOLLAR,103.39,103.29,103.49
2017-11-24,12:00:00 AM,US DOLLAR,103.26,103.16,103.36
2017-11-27,12:00:00 AM,US DOLLAR,103.34,103.25,103.44
2017-11-29,12:00:00 AM,US DOLLAR,103.35,103.25,103.45
2017-11-30,12:00:00 AM,US DOLLAR,103.25,103.15,103.35
2017-12-01,12:00:00 AM,US DOLLAR,103.1,103.0,103.2
2017-12-04,12:00:00 AM,US DOLLAR,103.04,102.94,103.14
2017-12-05,12:00:00 AM,US DOLLAR,103.06,102.96,103.16
2017-12-06,12:00:00 AM,US DOLLAR,102.98,102.88,103.08
2017-12-07,12:00:00 AM,US DOLLAR,102.88,102.78,102.98
2017-12-08,12:00:00 AM,US DOLLAR,102.96,102.86,103.06
2017-12-11,12:00:00 AM,US DOLLAR,103.08,102.98,103.18
2017-12-13,12:00:00 AM,US DOLLAR,103.11,103.01,103.21
2017-12-14,12:00:00 AM,US DOLLAR,103.17,103.07,103.26
2017-12-15,12:00:00 AM,US DOLLAR,103.22,103.12,103.32
2017-12-18,12:00:00 AM,US DOLLAR,103.2,103.1,103.3
2017-12-19,12:00:00 AM,US DOLLAR,103.16,103.06,103.26
2017-12-20,12:00:00 AM,US DOLLAR,103.13,103.03,103.23
2017-12-21,12:00:00 AM,US DOLLAR,103.09,102.99,103.19
2017-12-22,12:00:00 AM,US DOLLAR,103.08,102.98,103.18
2017-12-27,12:00:00 AM,US DOLLAR,103.08,102.98,103.18
2017-12-28,12:00:00 AM,US DOLLAR,103.15,103.05,103.25
2017-12-29,12:00:00 AM,US DOLLAR,103.23,103.13,103.33
2018-01-02,12:00:00 AM,US DOLLAR,103.29,103.19,103.39
2018-01-03,12:00:00 AM,US DOLLAR,103.35,103.25,103.45
2018-01-04,12:00:00 AM,US DOLLAR,103.44,103.34,103.54
2018-01-05,12:00:00 AM,US DOLLAR,103.28,103.18,103.38
2018-01-08,12:00:00 AM,US DOLLAR,103.26,103.16,103.36
2018-01-09,12:00:00 AM,US DOLLAR,103.22,103.12,103.32
2018-01-10,12:00:00 AM,US DOLLAR,103.18,103.08,103.28
2018-01-11,12:00:00 AM,US DOLLAR,103.14,103.04,103.24
2018-01-12,12:00:00 AM,US DOLLAR,103.09,102.99,103.19
2018-01-15,12:00:00 AM,US DOLLAR,103.07,102.97,103.17
2018-01-16,12:00:00 AM,US DOLLAR,103.06,102.96,103.16
2018-01-17,12:00:00 AM,US DOLLAR,103.04,102.94,103.14
2018-01-18,12:00:00 AM,US DOLLAR,102.89,102.79,102.99
2018-01-19,12:00:00 AM,US DOLLAR,102.91,102.81,103.01
2018-01-22,12:00:00 AM,US DOLLAR,102.87,102.77,102.97
2018-01-23,12:00:00 AM,US DOLLAR,102.78,102.66,102.91
2018-01-24,12:00:00 AM,US DOLLAR,102.56,102.46,102.66
2018-01-25,12:00:00 AM,US DOLLAR,102.34,102.24,102.44
2018-01-26,12:00:00 AM,US DOLLAR,102.37,102.27,102.47
2018-01-29,12:00:00 AM,US DOLLAR,102.35,102.25,102.45
2018-01-30,12:00:00 AM,US DOLLAR,102.36,102.26,102.46
2018-01-31,12:00:00 AM,US DOLLAR,102.36,102.26,102.46
2018-02-01,12:00:00 AM,US DOLLAR,101.99,101.89,102.09
2018-02-02,12:00:00 AM,US DOLLAR,101.92,101.82,102.02
2018-02-05,12:00:00 AM,US DOLLAR,101.74,101.64,101.84
2018-02-06,12:00:00 AM,US DOLLAR,101.36,101.26,101.46
2018-02-07,12:00:00 AM,US DOLLAR,101.31,101.21,101.41
2018-02-08,12:00:00 AM,US DOLLAR,101.01,100.91,101.11
2018-02-09,12:00:00 AM,US DOLLAR,100.8,100.7,100.9
2018-02-12,12:00:00 AM,US DOLLAR,100.85,100.75,100.95
2018-02-13,12:00:00 AM,US DOLLAR,101.04,100.94,101.14
2018-02-14,12:00:00 AM,US DOLLAR,101.23,101.13,101.33
2018-02-15,12:00:00 AM,US DOLLAR,101.22,101.12,101.32
2018-02-16,12:00:00 AM,US DOLLAR,101.25,101.15,101.35
2018-02-19,12:00:00 AM,US DOLLAR,101.31,101.21,101.41
2018-02-20,12:00:00 AM,US DOLLAR,101.3,101.2,101.4
2018-02-21,12:00:00 AM,US DOLLAR,101.3,101.2,101.4
2018-02-22,12:00:00 AM,US DOLLAR,101.47,101.36,101.58
2018-02-23,12:00:00 AM,US DOLLAR,101.73,101.64,101.83
2018-02-26,12:00:00 AM,US DOLLAR,101.83,101.73,101.93
2018-02-27,12:00:00 AM,US DOLLAR,101.74,101.64,101.84
2018-02-28,12:00:00 AM,US DOLLAR,101.62,101.52,101.72
2018-03-01,12:00:00 AM,US DOLLAR,101.38,101.29,101.48
2018-03-02,12:00:00 AM,US DOLLAR,101.29,101.19,101.38
2018-03-05,12:00:00 AM,US DOLLAR,101.32,101.22,101.42
2018-03-06,12:00:00 AM,US DOLLAR,101.33,101.23,101.42
2018-03-07,12:00:00 AM,US DOLLAR,101.31,101.21,101.4
2018-03-08,12:00:00 AM,US DOLLAR,101.29,101.19,101.39
2018-03-09,12:00:00 AM,US DOLLAR,101.2,101.11,101.29
2018-03-12,12:00:00 AM,US DOLLAR,101.15,101.05,101.25
2018-03-13,12:00:00 AM,US DOLLAR,101.29,101.19,101.39
2018-03-14,12:00:00 AM,US DOLLAR,101.27,101.17,101.37
2018-03-15,12:00:00 AM,US DOLLAR,101.26,101.16,101.36
2018-03-16,12:00:00 AM,US DOLLAR,101.29,101.19,101.39
2018-03-19,12:00:00 AM,US DOLLAR,101.28,101.18,101.38
2018-03-20,12:00:00 AM,US DOLLAR,101.27,101.17,101.37
2018-03-21,12:00:00 AM,US DOLLAR,101.27,101.17,101.36
2018-03-22,12:00:00 AM,US DOLLAR,101.06,100.97,101.16
2018-03-23,12:00:00 AM,US DOLLAR,100.97,100.87,101.07
2018-03-26,12:00:00 AM,US DOLLAR,100.96,100.86,101.06
2018-03-27,12:00:00 AM,US DOLLAR,100.91,100.81,101.01
2018-03-28,12:00:00 AM,US DOLLAR,100.86,100.76,100.96
2018-03-29,12:00:00 AM,US DOLLAR,100.85,100.75,100.95
2018-04-03,12:00:00 AM,US DOLLAR,100.89,100.79,100.99
2018-04-04,12:00:00 AM,US DOLLAR,101.07,100.97,101.17
2018-04-05,12:00:00 AM,US DOLLAR,101.06,100.96,101.16
2018-04-06,12:00:00 AM,US DOLLAR,101.03,100.93,101.13
2018-04-09,12:00:00 AM,US DOLLAR,101.0,100.9,101.1
2018-04-10,12:00:00 AM,US DOLLAR,100.99,100.89,101.09
2018-04-11,12:00:00 AM,US DOLLAR,101.0,100.9,101.1
2018-04-12,12:00:00 AM,US DOLLAR,100.98,100.88,101.08
2018-04-13,12:00:00 AM,US DOLLAR,100.87,100.77,100.97
2018-04-16,12:00:00 AM,US DOLLAR,100.77,100.67,100.87
2018-04-17,12:00:00 AM,US DOLLAR,100.63,100.52,100.73
2018-04-18,12:00:00 AM,US DOLLAR,100.4,100.3,100.5
2018-04-19,12:00:00 AM,US DOLLAR,100.4,100.3,100.5
2018-04-20,12:00:00 AM,US DOLLAR,100.26,100.16,100.36
2018-04-23,12:00:00 AM,US DOLLAR,100.06,99.96,100.15
2018-04-24,12:00:00 AM,US DOLLAR,99.98,99.85,100.11
2018-04-25,12:00:00 AM,US DOLLAR,100.05,99.94,100.15
2018-04-26,12:00:00 AM,US DOLLAR,100.11,100.01,100.2
